topic,title,pdf_url
装修装饰,"建筑装饰行业""一带一路""系列研究之十：""一带一路""由""写意""到""工笔""‚转向务实-市场化",http://pdf.dfcfw.com/pdf/H3_AP201904301324759745_1.pdf
农牧饲渔,农业周报：白羽肉鸡刷新高景气预期‚生猪价格有望继续上涨,http://pdf.dfcfw.com/pdf/H3_AP201904301324759747_1.pdf
汽车行业,2019年汽车行业3月月报：行业磨底过程中‚批发零售折扣数据向好‚库存处于同期低位,http://pdf.dfcfw.com/pdf/H3_AP201904301324759748_1.pdf
钢铁行业,中泰钢铁每日速递,http://pdf.dfcfw.com/pdf/H3_AP201904301324774866_1.pdf
文教休闲,澳门博彩行业报告：VIP有望触底反弹带动下半年澳门博彩复苏‚从五一酒店紧俏开始；关注永利、澳博和太阳城,http://pdf.dfcfw.com/pdf/H3_AP201904301324774865_1.pdf
银行,银行行业专题研究：从基金持仓看银行股：板块吸引力逐渐加强,http://pdf.dfcfw.com/pdf/H3_AP201904301324774864_1.pdf
输配电气,电力设备新能源第18周周报：电动车龙头效应凸显‚风电Q1招标量创历史纪录,http://pdf.dfcfw.com/pdf/H3_AP201904301324774868_1.pdf
汽车行业,新能源汽车产业链行业周报（4月第4周）：特斯拉Q1亏损‚稳定盈利仍需时间,http://pdf.dfcfw.com/pdf/H3_AP201904301324798329_1.pdf
钢铁行业,黑色金属行业研究：《关于推进实施钢铁行业超低排放的意见》点评-超低排放正式稿较意见稿部分放松,http://pdf.dfcfw.com/pdf/H3_AP201904301324800537_1.pdf
输配电气,新能源行业周报：全球陆上风电新增装机容量达61.8GW,http://pdf.dfcfw.com/pdf/H3_AP201904301324803475_1.pdf
医药制造,医药健康周报：碳酸氢钠林格注射液首仿获批上市,http://pdf.dfcfw.com/pdf/H3_AP201904301324803476_1.pdf
输配电气,电力设备与新能源行业周报：新能源汽车持续高增长‚光伏产业价格触底,http://pdf.dfcfw.com/pdf/H3_AP201904301324803485_1.pdf
券商信托,非银周报：保险业绩靓丽‚券商基本面向好不惧短期回调,http://pdf.dfcfw.com/pdf/H3_AP201904301324804763_1.pdf
造纸印刷,轻工制造行业研究周报：家居板块已现较好风险收益比‚关注家居年报深度分析,http://pdf.dfcfw.com/pdf/H3_AP201904301324807969_1.pdf
商业百货,商业贸易行业：年报披露接近尾声 优质龙头业绩突出值得持续关注,http://pdf.dfcfw.com/pdf/H3_AP201904301324811967_1.pdf
多元金融,非银金融行业周报：季报发布业绩好‚市场回调估值佳,http://pdf.dfcfw.com/pdf/H3_AP201904301324811970_1.pdf
商业百货,零售行业周报第286期：行业迎来上坡路‚看好二季度表现,http://pdf.dfcfw.com/pdf/H3_AP201904301324811971_1.pdf
房地产,光大地产行业A+H样本库重点公司动态跟踪报告：住建部预警部分城市‚持仓头部集中度略降,http://pdf.dfcfw.com/pdf/H3_AP201904301324811975_1.pdf
装修装饰,建筑装饰行业：Q1建筑持仓大幅降低‚基本面趋势仍将上行,http://pdf.dfcfw.com/pdf/H3_AP201904301324811969_1.pdf
汽车行业,汽车和汽车零部件行业周报：通信、电子与汽车巨头争相布局车载智能计算平台,http://pdf.dfcfw.com/pdf/H3_AP201904301324811972_1.pdf
农牧饲渔,农林牧渔第16周周报：猪价震荡上行‚继续坚定推荐海大集团！,http://pdf.dfcfw.com/pdf/H3_AP201904301324811968_1.pdf
通讯行业,通信行业周报：主设备商Q1业绩表现亮眼‚运营商相继召开5G应用大会推动网络商用加速,http://pdf.dfcfw.com/pdf/H3_AP201904301324817471_1.pdf
电子元件,电子行业周报：本周聚焦‚5G从基站建设往创新应用延伸‚继续重点关注5G标的,http://pdf.dfcfw.com/pdf/H3_AP201904301324817474_1.pdf
通讯行业,通信行业周报2019年第15期：电信召开5G创新大会‚华为发布车载通信硬件,http://pdf.dfcfw.com/pdf/H3_AP201904301324817472_1.pdf
旅游酒店,餐饮旅游行业：国旅季报优秀‚关注白马配置价值+低估值修复的机会,http://pdf.dfcfw.com/pdf/H3_AP201904301324817476_1.pdf
医药制造,医药生物行业周报：详解2019Q1机构医药持仓‚继续推荐医药流通,http://pdf.dfcfw.com/pdf/H3_AP201904301324817475_1.pdf
工程建设,建筑行业动态分析：一带一路高峰论坛成果丰硕‚多家央企斩获海外大单,http://pdf.dfcfw.com/pdf/H3_AP201904301324817473_1.pdf
有色金属,有色行业周报：上周贵金属价格略有反弹,http://pdf.dfcfw.com/pdf/H3_AP201904301324824111_1.pdf
化工行业,化工行业周报：染料、MDI挂牌价上涨‚重点推荐精细化工龙头及新材料成长标的,http://pdf.dfcfw.com/pdf/H3_AP201904301324833718_1.pdf
多元金融,金融行业周报：央行再续TMLF操作 券商一季报净利润接近翻倍,http://pdf.dfcfw.com/pdf/H3_AP201904301324833717_1.pdf
电子信息,TMT一周谈之计算机：关注云计算对外开放和信息安全,http://pdf.dfcfw.com/pdf/H3_AP201904301324848962_1.pdf
化工行业,石油化工行业周报（第十七周）,http://pdf.dfcfw.com/pdf/H3_AP201904301324848961_1.pdf
石油行业,石油开采行业月报：原油月报：1季度库存油价同步上涨‚2季度或继续累库存！,http://pdf.dfcfw.com/pdf/H3_AP201904301324888726_1.pdf
医药制造,医药生物行业：药品管理法再修订‚鼓励新药创新研制,http://pdf.dfcfw.com/pdf/H3_AP201904301324891251_1.pdf
汽车行业,汽车行业周报19年18期：排放升级周期到来‚上海7月将实施国六,http://pdf.dfcfw.com/pdf/H3_AP201904301324891252_1.pdf
电子元件,电子行业：Mini Led引领新型显示‚各大厂加大布局,http://pdf.dfcfw.com/pdf/H3_AP201904301324891255_1.pdf
机械行业,机械行业周报：行业业绩出现改善信号‚关注逆周期和自动化板块积极变化,http://pdf.dfcfw.com/pdf/H3_AP201904301324891253_1.pdf
食品饮料,食品饮料行业周报：行业持仓占比大幅提高‚一季报基本实现开门红,http://pdf.dfcfw.com/pdf/H3_AP201904301324891254_1.pdf
房地产,地产行业周报：成交延续回升‚楼市以稳为主,http://pdf.dfcfw.com/pdf/H3_AP201904301324891257_1.pdf
农牧饲渔,猪产业主题投资机会：风口上的猪什么时候掉下来,http://pdf.dfcfw.com/pdf/H3_AP201904301324916864_1.pdf
交运物流,快递行业点评报告：业务量增速23.3%‚单价环比下降0.4元,http://pdf.dfcfw.com/pdf/H3_AP201904301324963290_1.pdf
输配电气,电力设备与新能源及公用环保行业行业周报暨月度投资观点：风电指导性电价拟降‚核能发电量增长较快,http://pdf.dfcfw.com/pdf/H3_AP201904301325002434_1.pdf
机械行业,机械设备行业点评报告：起重机高基数下持续高增长‚装载机增速维持较高水平,http://pdf.dfcfw.com/pdf/H3_AP201904301325094799_1.pdf
文化传媒,文化传媒行业周报：网络视听收入快速增长‚付费用户已达3.47亿人,http://pdf.dfcfw.com/pdf/H3_AP201904301325138859_1.pdf
化工行业,石油化工行业点评：天然气行业处于黄金发展期 需求将继续保持强劲增长,http://pdf.dfcfw.com/pdf/H3_AP201904301325138860_1.pdf
钢铁行业,钢铁行业四月行业动态报告：地产基建需求回暖‚一带一路助力钢铁行业,http://pdf.dfcfw.com/pdf/H3_AP201904301325138861_1.pdf
电子信息,计算机行业点评：Q1季报符合预期‚三行业呈现积极信号,http://pdf.dfcfw.com/pdf/H3_AP201904301325138863_1.pdf
输配电气,新三板高端装备专题报告：科创板燃料电池行业适用估值方法探讨,0
医药制造,医药行业4月动态报告：寻找政策避风港‚聚焦优质赛道龙头,http://pdf.dfcfw.com/pdf/H3_AP201904301325138866_1.pdf
化工行业,化工行业：化工安全生产巡查‚关注一季报增长的优质公司,http://pdf.dfcfw.com/pdf/H3_AP201904301325138868_1.pdf
通讯行业,通信行业周报：华为携手中国移动进军5G车联网,http://pdf.dfcfw.com/pdf/H3_AP201904301325138870_1.pdf
汽车行业,汽车行业周报：工信部就燃料电池发展作出表态‚未来推进有望提速,http://pdf.dfcfw.com/pdf/H3_AP201904301325138873_1.pdf
输配电气,电气设备行业研究周报：特斯拉发布自动驾驶芯片‚电储能设施不得计入输配电定价成本,http://pdf.dfcfw.com/pdf/H3_AP201904301325139374_1.pdf
公用事业,公用事业行业：18年年报19年一季报持续发布‚仍旧保持强者恒强,http://pdf.dfcfw.com/pdf/H3_AP201904301325139375_1.pdf
纺织服装,纺织服装行业周报：3月瑞士手表进口增长提速‚19年国储棉轮出100万吨、择机轮入,http://pdf.dfcfw.com/pdf/H3_AP201904301325139377_1.pdf
电子信息,计算机应用行业：Q1公募超配比例环比下降‚全球云计算产业继续高歌猛进,http://pdf.dfcfw.com/pdf/H3_AP201904291323831503_1.pdf
农牧饲渔,农林牧渔行业：本周猪价止跌回升‚五月有望迎来突破,http://pdf.dfcfw.com/pdf/H3_AP201904291323832949_1.pdf
食品饮料,食品饮料行业周报：白酒业绩亮眼超市场预期‚继续看好创新业务类食品标的,http://pdf.dfcfw.com/pdf/H3_AP201904291323833073_1.pdf
环保工程,环保工程及服务行业周报：宏观货币环境让位‚关注细分行业龙头和企业融资进展,http://pdf.dfcfw.com/pdf/H3_AP201904291323832918_1.pdf
机械行业,机械设备：预计挖机4月仍将正增长‚宁德时代加速扩产节奏,http://pdf.dfcfw.com/pdf/H3_AP201904291323832917_1.pdf
电子信息,计算机行业周报：关注云服务及网络安全,http://pdf.dfcfw.com/pdf/H3_AP201904291323832955_1.pdf
医药制造,医药生物行业：基金医药持仓比例11.3%‚较2018年略有提升‚建议积极关注有业绩保障的公司,http://pdf.dfcfw.com/pdf/H3_AP201904291323833079_1.pdf
化工行业,石油化工行业周报：一季度油服公司利润打破传统实现盈利,http://pdf.dfcfw.com/pdf/H3_AP201904291323833068_1.pdf
航天航空,国防军工行业周报：行业景气体现‚关注优质标的,http://pdf.dfcfw.com/pdf/H3_AP201904291323832953_1.pdf
汽车行业,汽车行业周报：零售及批发销量尚待回暖,http://pdf.dfcfw.com/pdf/H3_AP201904291323833074_1.pdf
公用事业,电力行业周报：3月份全社会用电量同比增,http://pdf.dfcfw.com/pdf/H3_AP201904291323833083_1.pdf
化工行业,基础化工行业周报：负极材料出货稳中有升‚电解液溶剂小幅涨价,http://pdf.dfcfw.com/pdf/H3_AP201904291323833084_1.pdf
食品饮料,食品饮料行业周报：五粮液加强渠道整治‚白酒业绩表现优秀,http://pdf.dfcfw.com/pdf/H3_AP201904291323833067_1.pdf
通讯行业,【联讯通信周观点】：上海开通首个5G试验网络‚5G仍然是全年最确定性主题,http://pdf.dfcfw.com/pdf/H3_AP201904291323833081_1.pdf
农牧饲渔,农林牧渔行业周报：二季度猪价有望加速上涨‚公司业绩迎改善,http://pdf.dfcfw.com/pdf/H3_AP201904291323836650_1.pdf
医药制造,医药生物行业行业周报：第二批集采在即‚行业分化加剧,http://pdf.dfcfw.com/pdf/H3_AP201904291323862340_1.pdf
输配电气,电气设备行业周报：上游业绩改善‚静待整机盈利修复,http://pdf.dfcfw.com/pdf/H3_AP201904291323851989_1.pdf
钢铁行业,钢铁行业行业周度报告：高炉开工率续升‚库存下降减缓,http://pdf.dfcfw.com/pdf/H3_AP201904291323856407_1.pdf
汽车行业,新能源汽车产业链价格周报第8期：氢氧化锂微降‚车用电池逐渐增产,http://pdf.dfcfw.com/pdf/H3_AP201904291323860153_1.pdf
农牧饲渔,农林牧渔行业：猪价回升‚鸡价景气‚建议持续关注畜禽养殖板块,http://pdf.dfcfw.com/pdf/H3_AP201904291323860155_1.pdf
汽车行业,汽车整车行业行业周度报告：4月第三周销量零售批发环比有所改善,http://pdf.dfcfw.com/pdf/H3_AP201904291323860162_1.pdf
输配电气,新能源光伏市场跟踪周报：国内市场多晶硅料价格反弹‚海外光伏产业链价格稳定,http://pdf.dfcfw.com/pdf/H3_AP201904291323860160_1.pdf
家电行业,家电行业周报：Q1小家电龙头收入双位数增长‚集成灶子板块增速较快,http://pdf.dfcfw.com/pdf/H3_AP201904291323859775_1.pdf
化工行业,化工行业周报：TDI、烧碱价格涨幅居前‚PTA价差扩大明显,http://pdf.dfcfw.com/pdf/H3_AP201904291323862337_1.pdf
煤炭采选,煤炭行业周报：焦炭提涨顺利‚关注中下游焦炭库存去化情况,http://pdf.dfcfw.com/pdf/H3_AP201904291323862371_1.pdf
钢铁行业,钢铁行业周报：关注唐山钢厂限产执行情况,http://pdf.dfcfw.com/pdf/H3_AP201904291323865471_1.pdf
机械行业,机械设备行业周报：华龙一号全球首堆提前50天启动冷试,http://pdf.dfcfw.com/pdf/H3_AP201904291323866292_1.pdf
券商信托,【联讯非银周观点】季报表现亮眼‚业绩驱动上涨,http://pdf.dfcfw.com/pdf/H3_AP201904291323866294_1.pdf
房地产,房地产周报：2019年棚改计划低于预期,http://pdf.dfcfw.com/pdf/H3_AP201904291323871728_1.pdf
家电行业,3月冰洗出货数据点评：3月冰洗出口实现双位数增长,http://pdf.dfcfw.com/pdf/H3_AP201904291323808139_1.pdf
农牧饲渔,农林牧渔行业报告简版：对当前猪价以及生猪养殖股投资所处阶段的思考,http://pdf.dfcfw.com/pdf/H3_AP201904291323808140_1.pdf
食品饮料,中泰食品饮料周报（第17周）：名酒业绩表现优异‚季报行情如期上演,http://pdf.dfcfw.com/pdf/H3_AP201904291323808142_1.pdf
多元金融,非银金融行业周报：券商一季报交靓丽答卷,http://pdf.dfcfw.com/pdf/H3_AP201904291323940437_1.pdf
通讯行业,通信行业动态报告：中国联通车联网子公司完成混改‚推动5G智能汽车产业发展,http://pdf.dfcfw.com/pdf/H3_AP201904291323808144_1.pdf
机械行业,机械行业周报：油价继续中温震荡‚国内油服设备公司业绩亮眼,http://pdf.dfcfw.com/pdf/H3_AP201904291323811613_1.pdf
券商信托,非银金融行业研究周报：关注1季报超预期标的,http://pdf.dfcfw.com/pdf/H3_AP201904291323811614_1.pdf
医药制造,医药生物行业周报：Q1医药基金持仓稳定‚国内首个曲妥珠单抗类似药报产,http://pdf.dfcfw.com/pdf/H3_AP201904291323808148_1.pdf
文化传媒,【联讯传媒周报】注意《复联4》产业链相关标的阶段性获利回吐‚与市场调整期布局中长线具性价比之标的,http://pdf.dfcfw.com/pdf/H3_AP201904291323940440_1.pdf
有色金属,小金属周报：轻稀土价格止跌回升‚MB钴价延续上涨,http://pdf.dfcfw.com/pdf/H3_AP201904291323811615_1.pdf
房地产,房地产销售周报：政策边际变化、关注长三角一体化主题,http://pdf.dfcfw.com/pdf/H3_AP201904291323811616_1.pdf
钢铁行业,钢铁行业周报：乐观看好市场在震荡中前行,http://pdf.dfcfw.com/pdf/H3_AP201904291323940438_1.pdf
化工行业,化工行业研究周报：TDI和维生素价格持续上涨‚关注一季报超预期标的,http://pdf.dfcfw.com/pdf/H3_AP201904291323811622_1.pdf
房地产,房地产土地周报：政策边际变化、关注长三角一体化主题,http://pdf.dfcfw.com/pdf/H3_AP201904291323811617_1.pdf
农牧饲渔,农林牧渔2019年第17周周报：本周猪价回升‚如何看待当前的养殖板块？,http://pdf.dfcfw.com/pdf/H3_AP201904291323811619_1.pdf
钢铁行业,钢铁行业研究周报：钢价和盈利逐步进入稳定期,http://pdf.dfcfw.com/pdf/H3_AP201904291323822390_1.pdf
造纸印刷,轻工造纸行业周报：工装市场需加速布局‚日本出台最严禁烟令,http://pdf.dfcfw.com/pdf/H3_AP201904291323822392_1.pdf
钢铁行业,钢铁行业周报：年报季报两重天‚警惕去库放缓后钢价现拐点,http://pdf.dfcfw.com/pdf/H3_AP201904291323942421_1.pdf
机械行业,机械行业研究周报：3月工业利润增速明显回升 聚焦工程机械、油服、成长板块龙头,http://pdf.dfcfw.com/pdf/H3_AP201904291323822402_1.pdf
多元金融,非银金融行业周报：经营环境改善‚券商业绩弹性释放,http://pdf.dfcfw.com/pdf/H3_AP201904291323825867_1.pdf
医药制造,医药行业周报：市场大幅调整‚关注有基本面支撑的优质个股,http://pdf.dfcfw.com/pdf/H3_AP201904291323825871_1.pdf
煤炭采选,一周煤炭动向：动力煤港口情绪好转‚5月焦炭密切关注唐山限产动态,http://pdf.dfcfw.com/pdf/H3_AP201904291323822399_1.pdf
环保工程,环保及公用事业周报：环保板块整体盈利下滑‚电厂日耗低迷库存回落,http://pdf.dfcfw.com/pdf/H3_AP201904291323832857_1.pdf
电子元件,半导体行业研究周报：财报季（德州仪器）/半导体中长期投资主线明朗,http://pdf.dfcfw.com/pdf/H3_AP201904291323832858_1.pdf
汽车行业,汽车行业周报：氢能与纯电动协同发展‚推动汽车能源改变,http://pdf.dfcfw.com/pdf/H3_AP201904291323832856_1.pdf
